total_decision_steps,total_minutes,final_metrics,moe_cumulative_reward,propagation_factor,scenario,scenario_name,scenario_path,ignition_pos,sim_seed,delta_moe_total,fire_detection_delay_minutes,response_time_seconds
49,490.0,"{'burnt_area_m2': 3376850.0, 'fire_cost_eur': 437561.6, 'casualties': 1562.0, 'emissions_tonnes': 781.36}",0.9879188289370832,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72096.24460280128, 70527.63323586248)",718415,-0.0113011461987919,60.0,3600.0
22,220.0,"{'burnt_area_m2': 5187300.0, 'fire_cost_eur': 607574.8, 'casualties': 2169.0, 'emissions_tonnes': 1084.96}",-0.0181465063739054,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72006.24460280128, 67647.63323586341)",605092,-1.0173101108486668,60.0,3600.0
14,140.0,"{'burnt_area_m2': 705725.0, 'fire_cost_eur': 96594.4, 'casualties': 344.0, 'emissions_tonnes': 172.49}",0.99744301086368,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70311.24460280128, 69182.63323586294)",870752,-0.0020816032316214,60.0,3600.0
12,120.0,"{'burnt_area_m2': 822375.0, 'fire_cost_eur': 109004.0, 'casualties': 389.0, 'emissions_tonnes': 194.65}",0.9970423512448214,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69491.24460280314, 67732.63323586388)",1082,-0.002191594586153,60.0,3600.0
11,110.0,"{'burnt_area_m2': 760575.0, 'fire_cost_eur': 99800.4, 'casualties': 356.0, 'emissions_tonnes': 178.22}",0.9972711878334348,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69746.24460280314, 68457.63323586294)",469579,-0.0018169444860718,60.0,3600.0
22,220.0,"{'burnt_area_m2': 5206250.0, 'fire_cost_eur': 243672514.4, 'casualties': 4578.0, 'emissions_tonnes': 5930.89}",-0.0297562843592354,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67401.24460280128, 70327.63323586434)",535923,-1.0278160426315226,60.0,3600.0
43,430.0,"{'burnt_area_m2': 8346675.0, 'fire_cost_eur': 988072.4, 'casualties': 3528.0, 'emissions_tonnes': 1764.42}",-0.0292659889006132,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71261.24460280314, 68832.63323586294)",419970,-1.0284572400690857,60.0,3600.0
14,140.0,"{'burnt_area_m2': 739050.0, 'fire_cost_eur': 101133.2, 'casualties': 361.0, 'emissions_tonnes': 180.59}",0.9973217234573454,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69321.24460280128, 68152.63323586294)",846390,-0.0021256078515086,60.0,3600.0
23,230.0,"{'burnt_area_m2': 6084475.0, 'fire_cost_eur': 307555862.0, 'casualties': 5562.0, 'emissions_tonnes': 8234.64}",-0.0374649772957854,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67181.24460280128, 70337.63323586388)",738090,-1.0358047916109911,60.0,3600.0
84,840.0,"{'burnt_area_m2': 12537400.0, 'fire_cost_eur': 171505943.6, 'casualties': 7078.0, 'emissions_tonnes': 3709.19}",-0.0476818985463481,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71221.24460280128, 70607.63323586434)",177188,-1.0460139817012104,60.0,3600.0
71,710.0,"{'burnt_area_m2': 11956200.0, 'fire_cost_eur': 80428292.8, 'casualties': 5889.0, 'emissions_tonnes': 3050.86}",-0.0437187218282965,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70831.24460280128, 70057.63323586388)",171616,-1.042727623163687,60.0,3600.0
64,640.0,"{'burnt_area_m2': 9510575.0, 'fire_cost_eur': 1143861.6, 'casualties': 4085.0, 'emissions_tonnes': 2042.61}",-0.0334624519734808,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71626.24460280128, 69657.63323586388)",952660,-1.0324677510978786,60.0,3600.0
60,600.0,"{'burnt_area_m2': 16274625.0, 'fire_cost_eur': 355644073.6, 'casualties': 10295.0, 'emissions_tonnes': 5587.96}",-0.0644647251791215,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71866.24460280128, 69487.63323586388)",756771,-1.0636402828559328,60.0,3600.0
32,320.0,"{'burnt_area_m2': 1853075.0, 'fire_cost_eur': 251868.4, 'casualties': 899.0, 'emissions_tonnes': 449.77}",0.9932954808870108,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68576.24460280128, 68417.63323586388)",957332,-0.0058671150972967,60.0,3600.0
10,100.0,"{'burnt_area_m2': 388850.0, 'fire_cost_eur': 56529.2, 'casualties': 201.0, 'emissions_tonnes': 100.95}",0.9985703047242932,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70126.24460280314, 67757.63323586388)",823443,-0.0010156542132941,60.0,3600.0
11,110.0,"{'burnt_area_m2': 506275.0, 'fire_cost_eur': 69963.6, 'casualties': 249.0, 'emissions_tonnes': 124.94}",0.9981615251930596,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67316.24460280128, 67887.63323586388)",783532,-0.0013569305613538,60.0,3600.0
12,120.0,"{'burnt_area_m2': 638500.0, 'fire_cost_eur': 87561.6, 'casualties': 312.0, 'emissions_tonnes': 156.36}",0.9976853675215548,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69731.24460280128, 68152.63323586294)",388135,-0.0017268370265081,60.0,3600.0
25,250.0,"{'burnt_area_m2': 10616225.0, 'fire_cost_eur': 1221074.4, 'casualties': 4360.0, 'emissions_tonnes': 2180.49}",-0.0369962457487333,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71706.24460280128, 67877.63323586341)",405009,-1.034757655043394,60.0,3600.0
15,150.0,"{'burnt_area_m2': 1148150.0, 'fire_cost_eur': 148912.4, 'casualties': 531.0, 'emissions_tonnes': 265.92}",0.995891919781498,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69196.24460280128, 67547.63323586294)",885953,-0.0031429742342797,60.0,3600.0
30,300.0,"{'burnt_area_m2': 2519900.0, 'fire_cost_eur': 321770.4, 'casualties': 1149.0, 'emissions_tonnes': 574.59}",0.9910146990119916,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68611.24460280314, 68062.63323586341)",971102,-0.0075989368660451,60.0,3600.0
29,290.0,"{'burnt_area_m2': 1865750.0, 'fire_cost_eur': 247570.4, 'casualties': 884.0, 'emissions_tonnes': 442.09}",0.9932877467347628,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68301.24460280128, 68397.63323586294)",239437,-0.0063378120985856,60.0,3600.0
24,240.0,"{'burnt_area_m2': 4784275.0, 'fire_cost_eur': 565353.6, 'casualties': 2019.0, 'emissions_tonnes': 1009.56}",-0.0167690081056232,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71501.24460280128, 67477.63323586388)",932851,-1.015509161792474,60.0,3600.0
11,110.0,"{'burnt_area_m2': 411700.0, 'fire_cost_eur': 59844.4, 'casualties': 213.0, 'emissions_tonnes': 106.87}",0.998486157431006,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69556.24460280128, 67952.63323586388)",983399,-0.0011542927532642,60.0,3600.0
10,100.0,"{'burnt_area_m2': 549575.0, 'fire_cost_eur': 73855.6, 'casualties': 263.0, 'emissions_tonnes': 131.89}",0.99801748649254,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67551.24460280128, 67637.63323586434)",44071,-0.0013541472599523,60.0,3600.0
32,320.0,"{'burnt_area_m2': 11398100.0, 'fire_cost_eur': 1317643.6, 'casualties': 4705.0, 'emissions_tonnes': 2352.93}",-0.0397634755145676,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71506.24460280314, 68202.63323586388)",590186,-1.0383422290843134,60.0,3600.0
48,480.0,"{'burnt_area_m2': 3208375.0, 'fire_cost_eur': 8169028.4, 'casualties': 1574.0, 'emissions_tonnes': 794.77}",0.988336672468532,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70441.24460280128, 69497.63323586248)",850673,-0.0109005623376968,60.0,3600.0
15,150.0,"{'burnt_area_m2': 1162050.0, 'fire_cost_eur': 150427.2, 'casualties': 537.0, 'emissions_tonnes': 268.62}",0.9958435324799342,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68891.24460280314, 67892.63323586388)",313282,-0.0028495412440752,60.0,3600.0
9,90.0,"{'burnt_area_m2': 302000.0, 'fire_cost_eur': 44531.2, 'casualties': 159.0, 'emissions_tonnes': 79.52}",0.9988850877993564,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70211.24460280128, 67477.63323586388)",726717,-0.0007443488900793,60.0,3600.0
46,460.0,"{'burnt_area_m2': 5637475.0, 'fire_cost_eur': 695110.0, 'casualties': 2467.0, 'emissions_tonnes': 1432.6}",-0.020295770657064,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68066.24460280128, 67497.63323586341)",902142,-1.01942722411055,60.0,3600.0
25,250.0,"{'burnt_area_m2': 11589950.0, 'fire_cost_eur': 1329034.0, 'casualties': 4746.0, 'emissions_tonnes': 2373.28}",-0.0403642411269152,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71891.24460280314, 67987.63323586388)",118380,-1.037518459291153,60.0,3600.0
53,530.0,"{'burnt_area_m2': 11891975.0, 'fire_cost_eur': 363142249.6, 'casualties': 8589.0, 'emissions_tonnes': 4656.66}",-0.0492211389885842,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71996.24460280128, 69312.63323586294)",200174,-1.047490135453206,60.0,3600.0
48,480.0,"{'burnt_area_m2': 8298975.0, 'fire_cost_eur': 986560.4, 'casualties': 3523.0, 'emissions_tonnes': 1761.72}",-0.0291254449503517,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71621.24460280128, 69027.63323586388)",735273,-1.028052296179979,60.0,3600.0
24,240.0,"{'burnt_area_m2': 1198200.0, 'fire_cost_eur': 164906.0, 'casualties': 588.0, 'emissions_tonnes': 294.48}",0.9956522913709768,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70676.24460280314, 67922.63323586388)",547476,-0.0036285778049696,60.0,3600.0
14,140.0,"{'burnt_area_m2': 1092875.0, 'fire_cost_eur': 140501.2, 'casualties': 501.0, 'emissions_tonnes': 250.9}",0.996097617617964,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67481.24460280314, 68137.63323586388)",36043,-0.0029919242623661,60.0,3600.0
83,830.0,"{'burnt_area_m2': 23501375.0, 'fire_cost_eur': 947373473.27, 'casualties': 19905.0, 'emissions_tonnes': 27001.74}",-0.1339254895650998,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71886.24460280314, 70962.63323586294)",532346,-1.1329828618849036,60.0,3600.0
20,200.0,"{'burnt_area_m2': 4624575.0, 'fire_cost_eur': 547931.6, 'casualties': 1938.0, 'emissions_tonnes': 1216.91}",-0.0166571520227583,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67566.24460280128, 71392.63323586388)",215925,-1.0156570949470074,60.0,3600.0
58,580.0,"{'burnt_area_m2': 6259100.0, 'fire_cost_eur': 773539.2, 'casualties': 2762.0, 'emissions_tonnes': 1381.32}",-0.0221542151837595,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70521.24460280314, 68707.63323586388)",494777,-1.0211596709260264,60.0,3600.0
59,590.0,"{'burnt_area_m2': 8197575.0, 'fire_cost_eur': 989940.0, 'casualties': 3535.0, 'emissions_tonnes': 1767.75}",-0.0288679674043786,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71386.24460280314, 69137.63323586341)",351991,-1.0285678142332657,60.0,3600.0
11,110.0,"{'burnt_area_m2': 423100.0, 'fire_cost_eur': 2561510.4, 'casualties': 244.0, 'emissions_tonnes': 124.84}",0.9983914526423632,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70821.24460280128, 70747.63323586341)",165788,-0.0012148983229625,60.0,3600.0
18,180.0,"{'burnt_area_m2': 5447075.0, 'fire_cost_eur': 369722480.43, 'casualties': 5906.0, 'emissions_tonnes': 8213.76}",-0.0360395853903311,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68206.24460280128, 71147.63323586341)",784506,-1.0334512244725356,60.0,3600.0
55,550.0,"{'burnt_area_m2': 9855775.0, 'fire_cost_eur': 1174577.6, 'casualties': 4194.0, 'emissions_tonnes': 2097.46}",-0.0346075307541164,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71181.24460280314, 69282.63323586434)",950888,-1.0341336231934792,60.0,3600.0
62,620.0,"{'burnt_area_m2': 13750750.0, 'fire_cost_eur': 53365675.6, 'casualties': 6287.0, 'emissions_tonnes': 3195.64}",-0.0492279474053254,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70861.24460280128, 69392.63323586388)",131749,-1.0478749184643532,60.0,3600.0
27,270.0,"{'burnt_area_m2': 2520350.0, 'fire_cost_eur': 317783.2, 'casualties': 1134.0, 'emissions_tonnes': 567.47}",0.991039530787434,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(68321.24460280128, 67792.63323586388)",175755,-0.0080143456952592,60.0,3600.0
8,80.0,"{'burnt_area_m2': 366450.0, 'fire_cost_eur': 51844.8, 'casualties': 185.0, 'emissions_tonnes': 92.58}",0.9986612167010066,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(69666.24460280314, 67747.63323586248)",281549,-0.0008025911888547,60.0,3600.0
8,80.0,"{'burnt_area_m2': 323500.0, 'fire_cost_eur': 45850.0, 'casualties': 163.0, 'emissions_tonnes': 81.88}",0.9988181061773584,0.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70476.24460280128, 68377.63323586341)",568048,-0.0007156419983465,60.0,3600.0
31,310.0,"{'burnt_area_m2': 4617550.0, 'fire_cost_eur': 555970.8, 'casualties': 1985.0, 'emissions_tonnes': 992.81}",-0.0162500604274871,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70811.24460280128, 67792.63323586388)",464756,-1.0151987132456763,60.0,3600.0
35,350.0,"{'burnt_area_m2': 2919400.0, 'fire_cost_eur': 369978.0, 'casualties': 1321.0, 'emissions_tonnes': 660.68}",-0.010391808439932,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70666.24460280314, 67882.63323586341)",963120,-1.009506334510196,60.0,3600.0
19,190.0,"{'burnt_area_m2': 4204925.0, 'fire_cost_eur': 749494.8, 'casualties': 1772.0, 'emissions_tonnes': 1068.14}",-0.0150811208454449,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67496.24460280314, 71362.63323586388)",703285,-1.0139668435912628,60.0,3600.0
64,640.0,"{'burnt_area_m2': 11950125.0, 'fire_cost_eur': 39667645.6, 'casualties': 5445.0, 'emissions_tonnes': 2761.01}",-0.042726481724192,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71166.24460280314, 69477.63323586341)",614523,-1.0421400958330782,60.0,3600.0
24,240.0,"{'burnt_area_m2': 5169225.0, 'fire_cost_eur': 261424767.6, 'casualties': 4747.0, 'emissions_tonnes': 6256.31}",-0.0304384486192356,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67556.24460280128, 70307.63323586341)",444661,-1.026302820930315,60.0,3600.0
77,770.0,"{'burnt_area_m2': 13852625.0, 'fire_cost_eur': 240895660.8, 'casualties': 8268.0, 'emissions_tonnes': 4393.59}",-0.0536866410851919,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(70676.24460280314, 70067.63323586294)",384573,-1.0533342771521963,60.0,3600.0
17,170.0,"{'burnt_area_m2': 5191700.0, 'fire_cost_eur': 346971366.4, 'casualties': 5561.0, 'emissions_tonnes': 9543.58}",-0.0375532319507494,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67811.24460280128, 70822.63323586434)",210853,-1.0348495510500124,60.0,3600.0
25,250.0,"{'burnt_area_m2': 6739925.0, 'fire_cost_eur': 786464.0, 'casualties': 2808.0, 'emissions_tonnes': 1404.4}",-0.0235593736102734,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(71616.24460280128, 67607.63323586434)",534135,-1.021747992521707,60.0,3600.0
22,220.0,"{'burnt_area_m2': 3828950.0, 'fire_cost_eur': 458950.4, 'casualties': 1627.0, 'emissions_tonnes': 970.68}",-0.0137398565210897,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67706.24460280128, 71537.63323586388)",394505,-1.0130677680692337,60.0,3600.0
24,240.0,"{'burnt_area_m2': 6938675.0, 'fire_cost_eur': 255099416.8, 'casualties': 5411.0, 'emissions_tonnes': 5171.87}",-0.0337855787979518,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(67246.24460280314, 70087.63323586388)",547139,-1.0324492670432108,60.0,3600.0
77,770.0,"{'burnt_area_m2': 21313550.0, 'fire_cost_eur': 2497336052.53, 'casualties': 34392.0, 'emissions_tonnes': 35224.31}",-0.1576716454388437,1.0,Palisades,Palisades copy.json,/home/ibrahimoguz/FirefightingSoS/wildfire-rl-new/examples/wildfire/data/scenarios/inputs/Palisades copy.json,"(72111.24460280128, 70492.63323586294)",165336,-1.156846351243071,60.0,3600.0
